experiment_id,axis,condition,nominal_fraction,sample_id,work_id,seed,key_id,language,n_tokens,n_chars,ai_generated_tokens,ai_generated_fraction,retained_human_fraction,detector_score,threshold,detected,n_scored_positions,semantic_sim_vs_original,edit_distance_vs_original,timestamp
661,fraction_geometry,sentence,0.15,345_1,345,25345,075c5cf8,en,256,1079,70,0.2734375,0.7265625,0.5448412698412698,0.5278688524590164,True,252,0.9994246116443037,68,2026-08-15T16:28:55
662,fraction_geometry,sentence,0.2,345_1,345,25345,075c5cf8,en,256,1079,70,0.2734375,0.7265625,0.5448412698412698,0.5278688524590164,True,252,0.9994246116443037,68,2026-08-15T16:28:55
663,fraction_geometry,sentence,0.25,345_1,345,25345,075c5cf8,en,256,1079,70,0.2734375,0.7265625,0.5448412698412698,0.5278688524590164,True,252,0.9994246116443037,68,2026-08-15T16:28:55
664,fraction_geometry,sentence,0.3,345_1,345,25345,075c5cf8,en,256,1076,106,0.4140625,0.5859375,0.571031746031746,0.5278688524590164,True,252,0.9993377802711111,102,2026-08-15T16:28:55
665,fraction_geometry,sentence,0.5,345_1,345,25345,075c5cf8,en,256,1080,138,0.5390625,0.4609375,0.5879032258064516,0.5278688524590164,True,248,0.9990522319260239,133,2026-08-15T16:28:55
666,fraction_geometry,sentence,0.75,345_1,345,25345,075c5cf8,en,256,1094,194,0.7578125,0.2421875,0.6225409836065574,0.5278688524590164,True,244,0.9985129050133986,189,2026-08-15T16:28:55
667,fraction_geometry,sentence,1.0,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
668,fraction_geometry,paragraph,0.02,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
669,fraction_geometry,paragraph,0.05,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
670,fraction_geometry,paragraph,0.1,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
671,fraction_geometry,paragraph,0.15,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
672,fraction_geometry,paragraph,0.2,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
673,fraction_geometry,paragraph,0.25,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
674,fraction_geometry,paragraph,0.3,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
675,fraction_geometry,paragraph,0.5,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
676,fraction_geometry,paragraph,0.75,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
677,fraction_geometry,paragraph,1.0,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
678,edit_mode,spelling,0.01953125,345_1,345,25345,075c5cf8,en,256,1043,5,0.01953125,0.98046875,0.5015873015873016,0.5278688524590164,False,252,0.9999212556235092,5,2026-08-15T16:28:55
679,edit_mode,grammar,0.0390625,345_1,345,25345,075c5cf8,en,256,1016,10,0.0390625,0.9609375,0.5003968253968254,0.5278688524590164,False,252,0.9999274307613097,10,2026-08-15T16:28:55
680,edit_mode,punctuation,0.01953125,345_1,345,25345,075c5cf8,en,256,1043,5,0.01953125,0.98046875,0.5015873015873016,0.5278688524590164,False,252,0.9999212556235092,5,2026-08-15T16:28:55
681,edit_mode,light_copyedit,0.078125,345_1,345,25345,075c5cf8,en,256,1016,20,0.078125,0.921875,0.49603174603174605,0.5278688524590164,False,252,0.9998059459137972,20,2026-08-15T16:28:55
682,edit_mode,sentence_rewrite,0.02734375,345_1,345,25345,075c5cf8,en,256,1028,7,0.02734375,0.97265625,0.5099206349206349,0.5278688524590164,False,252,0.9999739756714636,7,2026-08-15T16:28:55
683,edit_mode,paragraph_rewrite,1.0,345_1,345,25345,075c5cf8,en,256,1086,256,1.0,0.0,0.65875,0.5278688524590164,True,240,0.9981008274557339,247,2026-08-15T16:28:55
684,edit_mode,added_paragraph,0.16339869281045752,345_1,345,25345,075c5cf8,en,306,1251,50,0.16339869281045752,0.8366013071895425,0.5324503311258278,0.5278688524590164,True,302,0.9999817442134565,50,2026-08-15T16:28:55
685,edit_mode,ai_intro_conclusion,0.189873417721519,345_1,345,25345,075c5cf8,en,316,1305,60,0.189873417721519,0.810126582278481,0.530448717948718,0.5278688524590164,True,312,0.9998270355543364,60,2026-08-15T16:28:55
686,baseline,human,0.0,345_2,345,26345,075c5cf8,en,256,1079,0,0.0,1.0,0.5158730158730159,0.5278688524590164,False,252,1.0000000000000002,0,2026-08-15T16:28:55
687,fraction_geometry,contiguous,0.02,345_2,345,26345,075c5cf8,en,256,1069,5,0.01953125,0.98046875,0.5166666666666667,0.5278688524590164,False,252,0.9999704824530399,5,2026-08-15T16:28:55
688,fraction_geometry,contiguous,0.05,345_2,345,26345,075c5cf8,en,256,1068,13,0.05078125,0.94921875,0.5170634920634921,0.5278688524590164,False,252,0.9999658898878245,13,2026-08-15T16:28:55
689,fraction_geometry,contiguous,0.1,345_2,345,26345,075c5cf8,en,256,1073,26,0.1015625,0.8984375,0.5257936507936508,0.5278688524590164,False,252,0.9999663949834752,26,2026-08-15T16:28:55
690,fraction_geometry,contiguous,0.15,345_2,345,26345,075c5cf8,en,256,1076,38,0.1484375,0.8515625,0.5369047619047619,0.5278688524590164,True,252,0.9999498519049288,37,2026-08-15T16:28:55
691,fraction_geometry,contiguous,0.2,345_2,345,26345,075c5cf8,en,256,1078,51,0.19921875,0.80078125,0.5404761904761904,0.5278688524590164,True,252,0.9999182041761944,50,2026-08-15T16:28:55
692,fraction_geometry,contiguous,0.25,345_2,345,26345,075c5cf8,en,256,1079,64,0.25,0.75,0.5555555555555556,0.5278688524590164,True,252,0.9999160599780008,63,2026-08-15T16:28:55
693,fraction_geometry,contiguous,0.3,345_2,345,26345,075c5cf8,en,256,1076,77,0.30078125,0.69921875,0.5623015873015873,0.5278688524590164,True,252,0.9998822952406294,76,2026-08-15T16:28:55
694,fraction_geometry,contiguous,0.5,345_2,345,26345,075c5cf8,en,256,1082,128,0.5,0.5,0.5873015873015873,0.5278688524590164,True,252,0.9996280972468191,125,2026-08-15T16:28:55
695,fraction_geometry,contiguous,0.75,345_2,345,26345,075c5cf8,en,256,1079,192,0.75,0.25,0.6305555555555555,0.5278688524590164,True,252,0.9988848686395106,187,2026-08-15T16:28:55
696,fraction_geometry,contiguous,1.0,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
697,fraction_geometry,scattered,0.02,345_2,345,26345,075c5cf8,en,256,1089,5,0.01953125,0.98046875,0.5099206349206349,0.5278688524590164,False,252,0.9999850732803474,5,2026-08-15T16:28:55
698,fraction_geometry,scattered,0.05,345_2,345,26345,075c5cf8,en,256,1105,13,0.05078125,0.94921875,0.5138888888888888,0.5278688524590164,False,252,0.9999575774098165,13,2026-08-15T16:28:55
699,fraction_geometry,scattered,0.1,345_2,345,26345,075c5cf8,en,256,1091,26,0.1015625,0.8984375,0.5170634920634921,0.5278688524590164,False,252,0.9998866826701387,26,2026-08-15T16:28:55
700,fraction_geometry,scattered,0.15,345_2,345,26345,075c5cf8,en,256,1074,38,0.1484375,0.8515625,0.5178571428571429,0.5278688524590164,False,252,0.9999065282493961,38,2026-08-15T16:28:55
701,fraction_geometry,scattered,0.2,345_2,345,26345,075c5cf8,en,256,1081,51,0.19921875,0.80078125,0.5369047619047619,0.5278688524590164,True,252,0.9999089329168381,51,2026-08-15T16:28:55
702,fraction_geometry,scattered,0.25,345_2,345,26345,075c5cf8,en,256,1066,64,0.25,0.75,0.5452380952380952,0.5278688524590164,True,252,0.9999148809226441,64,2026-08-15T16:28:55
703,fraction_geometry,scattered,0.3,345_2,345,26345,075c5cf8,en,256,1097,77,0.30078125,0.69921875,0.5432539682539682,0.5278688524590164,True,252,0.9998880898557122,77,2026-08-15T16:28:55
704,fraction_geometry,scattered,0.5,345_2,345,26345,075c5cf8,en,256,1090,128,0.5,0.5,0.5773809523809523,0.5278688524590164,True,252,0.999590433160209,127,2026-08-15T16:28:55
705,fraction_geometry,scattered,0.75,345_2,345,26345,075c5cf8,en,256,1114,192,0.75,0.25,0.623015873015873,0.5278688524590164,True,252,0.999038699732161,185,2026-08-15T16:28:55
706,fraction_geometry,scattered,1.0,345_2,345,26345,075c5cf8,en,256,1067,255,0.99609375,0.00390625,0.6642857142857143,0.5278688524590164,True,252,0.9986457415444635,244,2026-08-15T16:28:55
707,fraction_geometry,sentence,0.02,345_2,345,26345,075c5cf8,en,256,1079,7,0.02734375,0.97265625,0.5202380952380953,0.5278688524590164,False,252,0.9999618030868037,7,2026-08-15T16:28:55
708,fraction_geometry,sentence,0.05,345_2,345,26345,075c5cf8,en,256,1071,30,0.1171875,0.8828125,0.5321428571428571,0.5278688524590164,True,252,0.9999315746157404,29,2026-08-15T16:28:55
709,fraction_geometry,sentence,0.1,345_2,345,26345,075c5cf8,en,256,1071,30,0.1171875,0.8828125,0.5321428571428571,0.5278688524590164,True,252,0.9999315746157404,29,2026-08-15T16:28:55
710,fraction_geometry,sentence,0.15,345_2,345,26345,075c5cf8,en,256,1058,56,0.21875,0.78125,0.5452380952380952,0.5278688524590164,True,252,0.9998773797580817,52,2026-08-15T16:28:55
711,fraction_geometry,sentence,0.2,345_2,345,26345,075c5cf8,en,256,1058,56,0.21875,0.78125,0.5452380952380952,0.5278688524590164,True,252,0.9998773797580817,52,2026-08-15T16:28:55
712,fraction_geometry,sentence,0.25,345_2,345,26345,075c5cf8,en,256,1065,90,0.3515625,0.6484375,0.5658730158730159,0.5278688524590164,True,252,0.9997958519642524,85,2026-08-15T16:28:55
713,fraction_geometry,sentence,0.3,345_2,345,26345,075c5cf8,en,256,1065,90,0.3515625,0.6484375,0.5658730158730159,0.5278688524590164,True,252,0.9997958519642524,85,2026-08-15T16:28:55
714,fraction_geometry,sentence,0.5,345_2,345,26345,075c5cf8,en,256,1067,155,0.60546875,0.39453125,0.6067460317460317,0.5278688524590164,True,252,0.9993757642282242,147,2026-08-15T16:28:55
715,fraction_geometry,sentence,0.75,345_2,345,26345,075c5cf8,en,256,1084,197,0.76953125,0.23046875,0.6333333333333333,0.5278688524590164,True,252,0.999032207263903,188,2026-08-15T16:28:55
716,fraction_geometry,sentence,1.0,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
717,fraction_geometry,paragraph,0.02,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
718,fraction_geometry,paragraph,0.05,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
719,fraction_geometry,paragraph,0.1,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
720,fraction_geometry,paragraph,0.15,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
721,fraction_geometry,paragraph,0.2,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
722,fraction_geometry,paragraph,0.25,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
723,fraction_geometry,paragraph,0.3,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
724,fraction_geometry,paragraph,0.5,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
725,fraction_geometry,paragraph,0.75,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
726,fraction_geometry,paragraph,1.0,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
727,edit_mode,spelling,0.01953125,345_2,345,26345,075c5cf8,en,256,1089,5,0.01953125,0.98046875,0.5099206349206349,0.5278688524590164,False,252,0.9999850732803474,5,2026-08-15T16:28:55
728,edit_mode,grammar,0.0390625,345_2,345,26345,075c5cf8,en,256,1084,10,0.0390625,0.9609375,0.5087301587301587,0.5278688524590164,False,252,0.999963762448539,10,2026-08-15T16:28:55
729,edit_mode,punctuation,0.01953125,345_2,345,26345,075c5cf8,en,256,1089,5,0.01953125,0.98046875,0.5099206349206349,0.5278688524590164,False,252,0.9999850732803474,5,2026-08-15T16:28:55
730,edit_mode,light_copyedit,0.078125,345_2,345,26345,075c5cf8,en,256,1072,20,0.078125,0.921875,0.5142857142857142,0.5278688524590164,False,252,0.999964838129227,20,2026-08-15T16:28:55
731,edit_mode,sentence_rewrite,0.10546875,345_2,345,26345,075c5cf8,en,256,1096,27,0.10546875,0.89453125,0.5361111111111111,0.5278688524590164,True,252,0.9999708129941282,27,2026-08-15T16:28:55
732,edit_mode,paragraph_rewrite,1.0,345_2,345,26345,075c5cf8,en,256,1071,256,1.0,0.0,0.6682539682539682,0.5278688524590164,True,252,0.9984314495280545,244,2026-08-15T16:28:55
733,edit_mode,added_paragraph,0.16339869281045752,345_2,345,26345,075c5cf8,en,306,1330,50,0.16339869281045752,0.8366013071895425,0.5461538461538461,0.5278688524590164,True,299,0.9999747318645625,50,2026-08-15T16:28:55
734,edit_mode,ai_intro_conclusion,0.189873417721519,345_2,345,26345,075c5cf8,en,316,1347,60,0.189873417721519,0.810126582278481,0.5503205128205129,0.5278688524590164,True,312,0.9992786768855006,60,2026-08-15T16:28:55
